ISO3,Country,Year,Month,TRA_COV,Total
CYP,Cyprus,2017,4,Domestic,0
CYP,Cyprus,2017,4,International,780.519
CZE,Czechia,2017,4,Total,1263.891
CZE,Czechia,2017,4,Domestic,5.17
CZE,Czechia,2017,4,International,1258.721
DNK,Denmark,2017,4,Total,2736.104
DNK,Denmark,2017,4,Domestic,155.343
DNK,Denmark,2017,4,International,2580.761
EST,Estonia,2017,4,Total,202.889
EST,Estonia,2017,4,Domestic,1.773
EST,Estonia,2017,4,International,201.116
FIN,Finland,2017,4,Total,1574.73
FIN,Finland,2017,4,Domestic,232.604
FIN,Finland,2017,4,International,1342.126
FRA,France,2017,4,Total,13452.179
FRA,France,2017,4,Domestic,2529.702
FRA,France,2017,4,International,10922.477
DEU,Germany,2017,4,Total,17906.786
DEU,Germany,2017,4,Domestic,1980.055
DEU,Germany,2017,4,International,15926.731
GRC,Greece,2017,4,Total,2816.56
GRC,Greece,2017,4,Domestic,627.919
GRC,Greece,2017,4,International,2188.641
HUN,Hungary,2017,4,Total,1109.989
HUN,Hungary,2017,4,Domestic,0
HUN,Hungary,2017,4,International,1109.989
ISL,Iceland,2017,4,Total,616.717
ISL,Iceland,2017,4,Domestic,0
ISL,Iceland,2017,4,International,616.717
IRL,Ireland,2017,4,Total,2873.909
IRL,Ireland,2017,4,Domestic,7.401
IRL,Ireland,2017,4,International,2866.508
ITA,Italy,2017,4,Total,12062.418
ITA,Italy,2017,4,Domestic,2461.021
ITA,Italy,2017,4,International,9601.397
LVA,Latvia,2017,4,Total,486.257
LVA,Latvia,2017,4,Domestic,0
LVA,Latvia,2017,4,International,486.257
LTU,Lithuania,2017,4,Total,450.281
LTU,Lithuania,2017,4,Domestic,0
LTU,Lithuania,2017,4,International,450.281
LUX,Luxembourg,2017,4,Total,316.249
LUX,Luxembourg,2017,4,Domestic,0
LUX,Luxembourg,2017,4,International,316.249
MLT,Malta,2017,4,Total,530.576
MLT,Malta,2017,4,Domestic,0
MLT,Malta,2017,4,International,530.576
NLD,Netherlands,2017,4,Total,6528.026
NLD,Netherlands,2017,4,Domestic,0.013
NLD,Netherlands,2017,4,International,6528.013
NOR,Norway,2017,4,Total,3058.976
NOR,Norway,2017,4,Domestic,1225.205
NOR,Norway,2017,4,International,1833.771
POL,Poland,2017,4,Total,2817.652
POL,Poland,2017,4,Domestic,179.269
POL,Poland,2017,4,International,2638.383
PRT,Portugal,2017,4,Total,4160.684
PRT,Portugal,2017,4,Domestic,430.436
PRT,Portugal,2017,4,International,3730.248
ROU,Romania,2017,4,Total,1465.165
ROU,Romania,2017,4,Domestic,108.891
ROU,Romania,2017,4,International,1356.274
SVK,Slovakia,2017,4,Total,149.353
SVK,Slovakia,2017,4,Domestic,1.578
SVK,Slovakia,2017,4,International,147.775
SVN,Slovenia,2017,4,Total,132.239
SVN,Slovenia,2017,4,Domestic,0
SVN,Slovenia,2017,4,International,132.239
ESP,Spain,2017,4,Total,17738.888
ESP,Spain,2017,4,Domestic,3025.838
ESP,Spain,2017,4,International,14713.05
SWE,Sweden,2017,4,Total,3124.891
SWE,Sweden,2017,4,Domestic,638.226
SWE,Sweden,2017,4,International,2486.665
CHE,Switzerland,2017,4,Total,4652.715
CHE,Switzerland,2017,4,Domestic,62.671
CHE,Switzerland,2017,4,International,4590.044
GBR,United Kingdom,2017,4,Total,22138.439
GBR,United Kingdom,2017,4,Domestic,1973.272
GBR,United Kingdom,2017,4,International,20165.167
AUT,Austria,2017,5,Total,2497.696
AUT,Austria,2017,5,Domestic,47.426
AUT,Austria,2017,5,International,2450.27
BEL,Belgium,2017,5,Total,2983.022
BEL,Belgium,2017,5,Domestic,0.645
BEL,Belgium,2017,5,International,2982.377
BGR,Bulgaria,2017,5,Total,767.812
BGR,Bulgaria,2017,5,Domestic,25.278
BGR,Bulgaria,2017,5,International,742.534
HRV,Croatia,2017,5,Total,841.81
HRV,Croatia,2017,5,Domestic,44.274
HRV,Croatia,2017,5,International,797.536
CYP,Cyprus,2017,5,Total,1011.924
CYP,Cyprus,2017,5,Domestic,0
CYP,Cyprus,2017,5,International,1011.924
CZE,Czechia,2017,5,Total,1341.865
CZE,Czechia,2017,5,Domestic,5.805
CZE,Czechia,2017,5,International,1336.06
DNK,Denmark,2017,5,Total,2954.722
DNK,Denmark,2017,5,Domestic,179.266
DNK,Denmark,2017,5,International,2775.456
EST,Estonia,2017,5,Total,232.518
EST,Estonia,2017,5,Domestic,2.166
EST,Estonia,2017,5,International,230.352
FIN,Finland,2017,5,Total,1694.938
FIN,Finland,2017,5,Domestic,212.765
FIN,Finland,2017,5,International,1482.173
FRA,France,2017,5,Total,13616.813
FRA,France,2017,5,Domestic,2567.003
FRA,France,2017,5,International,11049.81
DEU,Germany,2017,5,Total,19100.564
DEU,Germany,2017,5,Domestic,2268.452
DEU,Germany,2017,5,International,16832.112
GRC,Greece,2017,5,Total,4752.752
GRC,Greece,2017,5,Domestic,700.425
GRC,Greece,2017,5,International,4052.327
HUN,Hungary,2017,5,Total,1157.938
HUN,Hungary,2017,5,Domestic,0.001
HUN,Hungary,2017,5,International,1157.937
ISL,Iceland,2017,5,Total,248.659
ISL,Iceland,2017,5,Domestic,0.231
ISL,Iceland,2017,5,International,248.428
IRL,Ireland,2017,5,Total,3035.462
IRL,Ireland,2017,5,Domestic,7.778
IRL,Ireland,2017,5,International,3027.684
ITA,Italy,2017,5,Total,12846.063
ITA,Italy,2017,5,Domestic,2766.74
ITA,Italy,2017,5,International,10079.323
LVA,Latvia,2017,5,Total,526.446
LVA,Latvia,2017,5,Domestic,0.486
LVA,Latvia,2017,5,International,525.96
LTU,Lithuania,2017,5,Total,509.867
LTU,Lithuania,2017,5,Domestic,0.003
LTU,Lithuania,2017,5,International,509.864
LUX,Luxembourg,2017,5,Total,318.151
LUX,Luxembourg,2017,5,Domestic,0.302
LUX,Luxembourg,2017,5,International,317.849
MLT,Malta,2017,5,Total,547.696
MLT,Malta,2017,5,Domestic,0
MLT,Malta,2017,5,International,547.696
NLD,Netherlands,2017,5,Total,6993.121
NLD,Netherlands,2017,5,Domestic,0.104
NLD,Netherlands,2017,5,International,6993.017
NOR,Norway,2017,5,Total,3362.704
NOR,Norway,2017,5,Domestic,1397.179
NOR,Norway,2017,5,International,1965.525
POL,Poland,2017,5,Total,3221.586
POL,Poland,2017,5,Domestic,205.794
POL,Poland,2017,5,International,3015.792
PRT,Portugal,2017,5,Total,4369.288
PRT,Portugal,2017,5,Domestic,421.024
PRT,Portugal,2017,5,International,3948.264
ROU,Romania,2017,5,Total,1537.76
ROU,Romania,2017,5,Domestic,122.568
ROU,Romania,2017,5,International,1415.192
SVK,Slovakia,2017,5,Total,159.894
SVK,Slovakia,2017,5,Domestic,1.917
SVK,Slovakia,2017,5,International,157.977
SVN,Slovenia,2017,5,Total,146.257
SVN,Slovenia,2017,5,Domestic,0
SVN,Slovenia,2017,5,International,146.257
ESP,Spain,2017,5,Total,19041.33
ESP,Spain,2017,5,Domestic,3076.963
ESP,Spain,2017,5,International,15964.367
SWE,Sweden,2017,5,Total,3553.039
SWE,Sweden,2017,5,Domestic,741.344
SWE,Sweden,2017,5,International,2811.695
CHE,Switzerland,2017,5,Total,4495.142
CHE,Switzerland,2017,5,Domestic,60.195
CHE,Switzerland,2017,5,International,4434.947
GBR,United Kingdom,2017,5,Total,23581.805
GBR,United Kingdom,2017,5,Domestic,2041.056
GBR,United Kingdom,2017,5,International,21540.749
AUT,Austria,2017,6,Total,2614.609
AUT,Austria,2017,6,Domestic,48.319
AUT,Austria,2017,6,International,2566.29
BEL,Belgium,2017,6,Total,2986.272
BEL,Belgium,2017,6,Domestic,0.724
BEL,Belgium,2017,6,International,2985.548
BGR,Bulgaria,2017,6,Total,1384.824
BGR,Bulgaria,2017,6,Domestic,30.479
BGR,Bulgaria,2017,6,International,1354.345
HRV,Croatia,2017,6,Total,1171.531
HRV,Croatia,2017,6,Domestic,54.394
HRV,Croatia,2017,6,International,1117.137
CYP,Cyprus,2017,6,Total,1159.991
CYP,Cyprus,2017,6,Domestic,0.002
CYP,Cyprus,2017,6,International,1159.989
CZE,Czechia,2017,6,Total,1616.177
CZE,Czechia,2017,6,Domestic,8.368
CZE,Czechia,2017,6,International,1607.809
DNK,Denmark,2017,6,Total,3192.279
DNK,Denmark,2017,6,Domestic,182.148
DNK,Denmark,2017,6,International,3010.131
EST,Estonia,2017,6,Total,258.805
EST,Estonia,2017,6,Domestic,2.322
EST,Estonia,2017,6,International,256.483
FIN,Finland,2017,6,Total,1825.647
FIN,Finland,2017,6,Domestic,187.552
FIN,Finland,2017,6,International,1638.095
FRA,France,2017,6,Total,13863.102
FRA,France,2017,6,Domestic,2781.151
FRA,France,2017,6,International,11081.951
DEU,Germany,2017,6,Total,19908.381
DEU,Germany,2017,6,Domestic,2142.221
DEU,Germany,2017,6,International,17766.16
GRC,Greece,2017,6,Total,6664.081
GRC,Greece,2017,6,Domestic,831.71
GRC,Greece,2017,6,International,5832.371
HUN,Hungary,2017,6,Total,1220.774
HUN,Hungary,2017,6,Domestic,0.003
HUN,Hungary,2017,6,International,1220.771
ISL,Iceland,2017,6,Total,927.292
ISL,Iceland,2017,6,Domestic,0.322
ISL,Iceland,2017,6,International,926.97
IRL,Ireland,2017,6,Total,3409.826
IRL,Ireland,2017,6,Domestic,8.018
IRL,Ireland,2017,6,International,3401.808
ITA,Italy,2017,6,Total,13950.073
ITA,Italy,2017,6,Domestic,3026.533
ITA,Italy,2017,6,International,10923.54
LVA,Latvia,2017,6,Total,592.244
LVA,Latvia,2017,6,Domestic,0.886
LVA,Latvia,2017,6,International,591.358
LTU,Lithuania,2017,6,Total,527.185
LTU,Lithuania,2017,6,Domestic,0
LTU,Lithuania,2017,6,International,527.185
LUX,Luxembourg,2017,6,Total,335.699
LUX,Luxembourg,2017,6,Domestic,0.002
LUX,Luxembourg,2017,6,International,335.697
MLT,Malta,2017,6,Total,578.615
MLT,Malta,2017,6,Domestic,0
MLT,Malta,2017,6,International,578.615
NLD,Netherlands,2017,6,Total,6907.804
NLD,Netherlands,2017,6,Domestic,0.063
NLD,Netherlands,2017,6,International,6907.741
NOR,Norway,2017,6,Total,3770.376
NOR,Norway,2017,6,Domestic,1458.488
NOR,Norway,2017,6,International,2311.888
POL,Poland,2017,6,Total,3687.329
POL,Poland,2017,6,Domestic,209.884
POL,Poland,2017,6,International,3477.445
PRT,Portugal,2017,6,Total,4637.108
PRT,Portugal,2017,6,Domestic,464.94
PRT,Portugal,2017,6,International,4172.168
ROU,Romania,2017,6,Total,1634.786
ROU,Romania,2017,6,Domestic,116.49
ROU,Romania,2017,6,International,1518.296
SVK,Slovakia,2017,6,Total,231.068
SVK,Slovakia,2017,6,Domestic,2.12
SVK,Slovakia,2017,6,International,228.948
SVN,Slovenia,2017,6,Total,155.99
SVN,Slovenia,2017,6,Domestic,0
SVN,Slovenia,2017,6,International,155.99
ESP,Spain,2017,6,Total,20926.797
ESP,Spain,2017,6,Domestic,3311.844
ESP,Spain,2017,6,International,17614.953
SWE,Sweden,2017,6,Total,3681.663
SWE,Sweden,2017,6,Domestic,638.762
SWE,Sweden,2017,6,International,3042.901
CHE,Switzerland,2017,6,Total,4719.822
CHE,Switzerland,2017,6,Domestic,59.415
CHE,Switzerland,2017,6,International,4660.407
GBR,United Kingdom,2017,6,Total,25255.767
GBR,United Kingdom,2017,6,Domestic,2094.002
GBR,United Kingdom,2017,6,International,23161.765
AUT,Austria,2017,7,Total,2871.073
AUT,Austria,2017,7,Domestic,45.094
AUT,Austria,2017,7,International,2825.979
BEL,Belgium,2017,7,Total,3468.159
BEL,Belgium,2017,7,Domestic,1.199
BEL,Belgium,2017,7,International,3466.96
BGR,Bulgaria,2017,7,Total,1902.159
BGR,Bulgaria,2017,7,Domestic,35.532
BGR,Bulgaria,2017,7,International,1866.627
HRV,Croatia,2017,7,Total,1647.474
HRV,Croatia,2017,7,Domestic,62.581
HRV,Croatia,2017,7,International,1584.893
CYP,Cyprus,2017,7,Total,1361.752
CYP,Cyprus,2017,7,Domestic,0
CYP,Cyprus,2017,7,International,1361.752
CZE,Czechia,2017,7,Total,1868.592
CZE,Czechia,2017,7,Domestic,6.249
CZE,Czechia,2017,7,International,1862.343
DNK,Denmark,2017,7,Total,3531.785
DNK,Denmark,2017,7,Domestic,140.308
DNK,Denmark,2017,7,International,3391.477
EST,Estonia,2017,7,Total,270.526
EST,Estonia,2017,7,Domestic,2.933
EST,Estonia,2017,7,International,267.593
FIN,Finland,2017,7,Total,1830.037
FIN,Finland,2017,7,Domestic,126.227
FIN,Finland,2017,7,International,1703.81
FRA,France,2017,7,Total,16130.763
FRA,France,2017,7,Domestic,2933.012
FRA,France,2017,7,International,13197.751
DEU,Germany,2017,7,Total,21788.797
DEU,Germany,2017,7,Domestic,2099.336
DEU,Germany,2017,7,International,19689.461
GRC,Greece,2017,7,Total,8228.022
GRC,Greece,2017,7,Domestic,983.434
GRC,Greece,2017,7,International,7244.588
HUN,Hungary,2017,7,Total,1359.032
HUN,Hungary,2017,7,Domestic,0
HUN,Hungary,2017,7,International,1359.032
ISL,Iceland,2017,7,Total,1097.598
ISL,Iceland,2017,7,Domestic,0.488
ISL,Iceland,2017,7,International,1097.11
IRL,Ireland,2017,7,Total,3679.83
IRL,Ireland,2017,7,Domestic,9.782
IRL,Ireland,2017,7,International,3670.048
ITA,Italy,2017,7,Total,15881.795
ITA,Italy,2017,7,Domestic,3283.972
ITA,Italy,2017,7,International,12597.823
LVA,Latvia,2017,7,Total,643.759
LVA,Latvia,2017,7,Domestic,1.16
LVA,Latvia,2017,7,International,642.599
LTU,Lithuania,2017,7,Total,408.258
LTU,Lithuania,2017,7,Domestic,0.002
LTU,Lithuania,2017,7,International,408.256
LUX,Luxembourg,2017,7,Total,356.763
LUX,Luxembourg,2017,7,Domestic,0.007
LUX,Luxembourg,2017,7,International,356.756
MLT,Malta,2017,7,Total,674.358
MLT,Malta,2017,7,Domestic,0
MLT,Malta,2017,7,International,674.358
NLD,Netherlands,2017,7,Total,7536.772
NLD,Netherlands,2017,7,Domestic,0.071
NLD,Netherlands,2017,7,International,7536.701
NOR,Norway,2017,7,Total,3940.583
NOR,Norway,2017,7,Domestic,1152.761
NOR,Norway,2017,7,International,2787.822
POL,Poland,2017,7,Total,4120.443
POL,Poland,2017,7,Domestic,221.368
POL,Poland,2017,7,International,3899.075
PRT,Portugal,2017,7,Total,5167.344
PRT,Portugal,2017,7,Domestic,532.121
PRT,Portugal,2017,7,International,4635.223
ROU,Romania,2017,7,Total,1830.763
ROU,Romania,2017,7,Domestic,114.486
ROU,Romania,2017,7,International,1716.277
SVK,Slovakia,2017,7,Total,380.555
SVK,Slovakia,2017,7,Domestic,1.813
SVK,Slovakia,2017,7,International,378.742
SVN,Slovenia,2017,7,Total,198.138
SVN,Slovenia,2017,7,Domestic,0
SVN,Slovenia,2017,7,International,198.138
ESP,Spain,2017,7,Total,23635.177
ESP,Spain,2017,7,Domestic,3625.598
ESP,Spain,2017,7,International,20009.579
SWE,Sweden,2017,7,Total,3790.568
SWE,Sweden,2017,7,Domestic,522.499
SWE,Sweden,2017,7,International,3268.069
CHE,Switzerland,2017,7,Total,5354.15
CHE,Switzerland,2017,7,Domestic,70.228
CHE,Switzerland,2017,7,International,5283.922
GBR,United Kingdom,2017,7,Total,27616.26
GBR,United Kingdom,2017,7,Domestic,2146.262
GBR,United Kingdom,2017,7,International,25469.998
AUT,Austria,2017,8,Total,2807.833
AUT,Austria,2017,8,Domestic,41.742
AUT,Austria,2017,8,International,2766.091
BEL,Belgium,2017,8,Total,3408.657
BEL,Belgium,2017,8,Domestic,1.013
BEL,Belgium,2017,8,International,3407.644
BGR,Bulgaria,2017,8,Total,1882.109
BGR,Bulgaria,2017,8,Domestic,35.46
BGR,Bulgaria,2017,8,International,1846.649
HRV,Croatia,2017,8,Total,1577.489
HRV,Croatia,2017,8,Domestic,65.067
HRV,Croatia,2017,8,International,1512.422
CYP,Cyprus,2017,8,Total,1403.953
CYP,Cyprus,2017,8,Domestic,0
CYP,Cyprus,2017,8,International,1403.953
CZE,Czechia,2017,8,Total,1863.455
CZE,Czechia,2017,8,Domestic,5.938
CZE,Czechia,2017,8,International,1857.517
DNK,Denmark,2017,8,Total,3191.707
DNK,Denmark,2017,8,Domestic,167.762
DNK,Denmark,2017,8,International,3023.945
EST,Estonia,2017,8,Total,272.676
EST,Estonia,2017,8,Domestic,2.856
EST,Estonia,2017,8,International,269.82
FIN,Finland,2017,8,Total,1791.313
FIN,Finland,2017,8,Domestic,185.198
FIN,Finland,2017,8,International,1606.115
FRA,France,2017,8,Total,15980.8
FRA,France,2017,8,Domestic,2675.968
FRA,France,2017,8,International,13304.832
DEU,Germany,2017,8,Total,21571.733
DEU,Germany,2017,8,Domestic,1868.401
DEU,Germany,2017,8,International,19703.332
GRC,Greece,2017,8,Total,8336.358
GRC,Greece,2017,8,Domestic,979.219
GRC,Greece,2017,8,International,7357.139
HUN,Hungary,2017,8,Total,1362.833
HUN,Hungary,2017,8,Domestic,0
HUN,Hungary,2017,8,International,1362.833
ISL,Iceland,2017,8,Total,1079.073
ISL,Iceland,2017,8,Domestic,0.34
ISL,Iceland,2017,8,International,1078.733
IRL,Ireland,2017,8,Total,3615.767
IRL,Ireland,2017,8,Domestic,8.86
IRL,Ireland,2017,8,International,3606.907
ITA,Italy,2017,8,Total,15863.435
ITA,Italy,2017,8,Domestic,3082.416
ITA,Italy,2017,8,International,12781.019
LVA,Latvia,2017,8,Total,642.332
LVA,Latvia,2017,8,Domestic,1.178
LVA,Latvia,2017,8,International,641.154
LTU,Lithuania,2017,8,Total,415.275
LTU,Lithuania,2017,8,Domestic,0
LTU,Lithuania,2017,8,International,415.275
LUX,Luxembourg,2017,8,Total,354.773
LUX,Luxembourg,2017,8,Domestic,0.153
LUX,Luxembourg,2017,8,International,354.62
MLT,Malta,2017,8,Total,693.249
MLT,Malta,2017,8,Domestic,0
MLT,Malta,2017,8,International,693.249
NLD,Netherlands,2017,8,Total,7611.207
NLD,Netherlands,2017,8,Domestic,0.878
NLD,Netherlands,2017,8,International,7610.329
NOR,Norway,2017,8,Total,3675.007
NOR,Norway,2017,8,Domestic,1333.111
NOR,Norway,2017,8,International,2341.896
POL,Poland,2017,8,Total,4090.307
POL,Poland,2017,8,Domestic,212.891
POL,Poland,2017,8,International,3877.416
PRT,Portugal,2017,8,Total,5257.066
PRT,Portugal,2017,8,Domestic,546.634
PRT,Portugal,2017,8,International,4710.432
ROU,Romania,2017,8,Total,1888.352
ROU,Romania,2017,8,Domestic,115.627
ROU,Romania,2017,8,International,1772.725
SVK,Slovakia,2017,8,Total,375.234
SVK,Slovakia,2017,8,Domestic,1.789
SVK,Slovakia,2017,8,International,373.445
SVN,Slovenia,2017,8,Total,196.416
SVN,Slovenia,2017,8,Domestic,0
SVN,Slovenia,2017,8,International,196.416
ESP,Spain,2017,8,Total,23573.035
ESP,Spain,2017,8,Domestic,3557.776
ESP,Spain,2017,8,International,20015.259
SWE,Sweden,2017,8,Total,3637.417
SWE,Sweden,2017,8,Domestic,617.4
SWE,Sweden,2017,8,International,3020.017
CHE,Switzerland,2017,8,Total,5247.904
CHE,Switzerland,2017,8,Domestic,68.089
CHE,Switzerland,2017,8,International,5179.815
GBR,United Kingdom,2017,8,Total,28151.384
GBR,United Kingdom,2017,8,Domestic,2183.853
GBR,United Kingdom,2017,8,International,25967.531
AUT,Austria,2017,9,Total,2734.285
AUT,Austria,2017,9,Domestic,53.678
AUT,Austria,2017,9,International,2680.607
BEL,Belgium,2017,9,Total,3202.473
BEL,Belgium,2017,9,Domestic,0.93
BEL,Belgium,2017,9,International,3201.543
BGR,Bulgaria,2017,9,Total,1304.988
BGR,Bulgaria,2017,9,Domestic,30.039
BGR,Bulgaria,2017,9,International,1274.949
HRV,Croatia,2017,9,Total,1220.104
HRV,Croatia,2017,9,Domestic,57.176
HRV,Croatia,2017,9,International,1162.928
CYP,Cyprus,2017,9,Total,1242.078
CYP,Cyprus,2017,9,Domestic,0
CYP,Cyprus,2017,9,International,1242.078
CZE,Czechia,2017,9,Total,1732.354
CZE,Czechia,2017,9,Domestic,6.949
CZE,Czechia,2017,9,International,1725.405
DNK,Denmark,2017,9,Total,3092.281
DNK,Denmark,2017,9,Domestic,179.806
DNK,Denmark,2017,9,International,2912.475
EST,Estonia,2017,9,Total,264.776
EST,Estonia,2017,9,Domestic,2.023
EST,Estonia,2017,9,International,262.753
FIN,Finland,2017,9,Total,1767.359
FIN,Finland,2017,9,Domestic,228.501
FIN,Finland,2017,9,International,1538.858
FRA,France,2017,9,Total,14103.738
FRA,France,2017,9,Domestic,2572.795
FRA,France,2017,9,International,11530.943
DEU,Germany,2017,9,Total,21252.374
DEU,Germany,2017,9,Domestic,2261.425
DEU,Germany,2017,9,International,18990.949
GRC,Greece,2017,9,Total,7006.85
GRC,Greece,2017,9,Domestic,865.541
GRC,Greece,2017,9,International,6141.309
HUN,Hungary,2017,9,Total,1273.144
HUN,Hungary,2017,9,Domestic,0.01
HUN,Hungary,2017,9,International,1273.134
ISL,Iceland,2017,9,Total,864.81
ISL,Iceland,2017,9,Domestic,0.378
ISL,Iceland,2017,9,International,864.432
IRL,Ireland,2017,9,Total,3174.995
IRL,Ireland,2017,9,Domestic,7.312
IRL,Ireland,2017,9,International,3167.683
ITA,Italy,2017,9,Total,14585.368
ITA,Italy,2017,9,Domestic,3031.973
ITA,Italy,2017,9,International,11553.395
LVA,Latvia,2017,9,Total,568.623
LVA,Latvia,2017,9,Domestic,0.685
LVA,Latvia,2017,9,International,567.938
LTU,Lithuania,2017,9,Total,519.202
LTU,Lithuania,2017,9,Domestic,0.002
LTU,Lithuania,2017,9,International,519.2
LUX,Luxembourg,2017,9,Total,345.807
LUX,Luxembourg,2017,9,Domestic,0.174
LUX,Luxembourg,2017,9,International,345.633
MLT,Malta,2017,9,Total,626.127
MLT,Malta,2017,9,Domestic,0
MLT,Malta,2017,9,International,626.127
NLD,Netherlands,2017,9,Total,7047.173
NLD,Netherlands,2017,9,Domestic,0.168
NLD,Netherlands,2017,9,International,7047.005
NOR,Norway,2017,9,Total,3535.065
NOR,Norway,2017,9,Domestic,1413.16
NOR,Norway,2017,9,International,2121.905
POL,Poland,2017,9,Total,3848.917
POL,Poland,2017,9,Domestic,216.776
POL,Poland,2017,9,International,3632.141
PRT,Portugal,2017,9,Total,4880.541
PRT,Portugal,2017,9,Domestic,475.844
PRT,Portugal,2017,9,International,4404.697
ROU,Romania,2017,9,Total,1756.433
ROU,Romania,2017,9,Domestic,122.791
ROU,Romania,2017,9,International,1633.642
SVK,Slovakia,2017,9,Total,269.858
SVK,Slovakia,2017,9,Domestic,1.945
SVK,Slovakia,2017,9,International,267.913
SVN,Slovenia,2017,9,Total,180.38
SVN,Slovenia,2017,9,Domestic,0
SVN,Slovenia,2017,9,International,180.38
ESP,Spain,2017,9,Total,21439.063
ESP,Spain,2017,9,Domestic,3352.993
ESP,Spain,2017,9,International,18086.07
SWE,Sweden,2017,9,Total,3557.4
SWE,Sweden,2017,9,Domestic,727.001
SWE,Sweden,2017,9,International,2830.399
CHE,Switzerland,2017,9,Total,4874.61
CHE,Switzerland,2017,9,Domestic,60.839
CHE,Switzerland,2017,9,International,4813.771
GBR,United Kingdom,2017,9,Total,25668.788
GBR,United Kingdom,2017,9,Domestic,2039.696
GBR,United Kingdom,2017,9,International,23629.092
AUT,Austria,2017,10,Total,2424.628
AUT,Austria,2017,10,Domestic,49.816
AUT,Austria,2017,10,International,2374.812
BEL,Belgium,2017,10,Total,2982.388
BEL,Belgium,2017,10,Domestic,0.432
BEL,Belgium,2017,10,International,2981.956
BGR,Bulgaria,2017,10,Total,670.632
BGR,Bulgaria,2017,10,Domestic,22.751
BGR,Bulgaria,2017,10,International,647.881
HRV,Croatia,2017,10,Total,746.623
HRV,Croatia,2017,10,Domestic,49.636
HRV,Croatia,2017,10,International,696.987
CYP,Cyprus,2017,10,Total,1129.451
CYP,Cyprus,2017,10,Domestic,0.003
CYP,Cyprus,2017,10,International,1129.448
CZE,Czechia,2017,10,Total,1419.4
CZE,Czechia,2017,10,Domestic,5.139
CZE,Czechia,2017,10,International,1414.261
DNK,Denmark,2017,10,Total,3030.083
DNK,Denmark,2017,10,Domestic,178.378
DNK,Denmark,2017,10,International,2851.705
EST,Estonia,2017,10,Total,255.403
EST,Estonia,2017,10,Domestic,2.074
EST,Estonia,2017,10,International,253.329
FIN,Finland,2017,10,Total,1784.812
FIN,Finland,2017,10,Domestic,225.763
FIN,Finland,2017,10,International,1559.049
FRA,France,2017,10,Total,13524.224
FRA,France,2017,10,Domestic,2622.463
FRA,France,2017,10,International,10901.761
DEU,Germany,2017,10,Total,20230.108
DEU,Germany,2017,10,Domestic,2088.523
DEU,Germany,2017,10,International,18141.585
GRC,Greece,2017,10,Total,4484.004
GRC,Greece,2017,10,Domestic,742.615
GRC,Greece,2017,10,International,3741.389
HUN,Hungary,2017,10,Total,1215.615
HUN,Hungary,2017,10,Domestic,0
HUN,Hungary,2017,10,International,1215.615
ISL,Iceland,2017,10,Total,725.636
ISL,Iceland,2017,10,Domestic,1.007
ISL,Iceland,2017,10,International,724.629
IRL,Ireland,2017,10,Total,2993.256
IRL,Ireland,2017,10,Domestic,7.218
IRL,Ireland,2017,10,International,2986.038
ITA,Italy,2017,10,Total,12786.658
ITA,Italy,2017,10,Domestic,2700.567
ITA,Italy,2017,10,International,10086.091
LVA,Latvia,2017,10,Total,552.216
LVA,Latvia,2017,10,Domestic,0.63
LVA,Latvia,2017,10,International,551.586
LTU,Lithuania,2017,10,Total,529.37
LTU,Lithuania,2017,10,Domestic,0.006
LTU,Lithuania,2017,10,International,529.364
LUX,Luxembourg,2017,10,Total,327.836
LUX,Luxembourg,2017,10,Domestic,0.037
LUX,Luxembourg,2017,10,International,327.799
MLT,Malta,2017,10,Total,596.426
MLT,Malta,2017,10,Domestic,0.007
MLT,Malta,2017,10,International,596.419
NLD,Netherlands,2017,10,Total,6978.713
NLD,Netherlands,2017,10,Domestic,0.235
NLD,Netherlands,2017,10,International,6978.478
NOR,Norway,2017,10,Total,3507.313
NOR,Norway,2017,10,Domestic,1452.907
NOR,Norway,2017,10,International,2054.406
POL,Poland,2017,10,Total,3309.933
POL,Poland,2017,10,Domestic,211.834
POL,Poland,2017,10,International,3098.099
PRT,Portugal,2017,10,Total,4473.343
PRT,Portugal,2017,10,Domestic,423.273
PRT,Portugal,2017,10,International,4050.07
ROU,Romania,2017,10,Total,1620.942
ROU,Romania,2017,10,Domestic,125.096
ROU,Romania,2017,10,International,1495.846
SVK,Slovakia,2017,10,Total,176.187
SVK,Slovakia,2017,10,Domestic,1.98
SVK,Slovakia,2017,10,International,174.207
SVN,Slovenia,2017,10,Total,153.588
SVN,Slovenia,2017,10,Domestic,0
SVN,Slovenia,2017,10,International,153.588
ESP,Spain,2017,10,Total,19379.552
ESP,Spain,2017,10,Domestic,3174.219
ESP,Spain,2017,10,International,16205.333
SWE,Sweden,2017,10,Total,3423.537
SWE,Sweden,2017,10,Domestic,759.065
SWE,Sweden,2017,10,International,2664.472
CHE,Switzerland,2017,10,Total,4875.555
CHE,Switzerland,2017,10,Domestic,60.452
CHE,Switzerland,2017,10,International,4815.103
GBR,United Kingdom,2017,10,Total,23215.001
GBR,United Kingdom,2017,10,Domestic,2051.158
GBR,United Kingdom,2017,10,International,21163.843
AUT,Austria,2017,11,Total,1947.157
AUT,Austria,2017,11,Domestic,44.931
AUT,Austria,2017,11,International,1902.226
BEL,Belgium,2017,11,Total,2422.231
BEL,Belgium,2017,11,Domestic,0.615
BEL,Belgium,2017,11,International,2421.616
